station,time,dis,max_dt_3days,district,flood,thres_discharge,predicted
G5171,2001-02-19,46.19753,88.18540954589844,turkana,0.0,0.0,1
G5171,2001-02-20,38.80733,69.26046752929688,turkana,0.0,0.0,1
G5171,2001-02-21,33.09222,55.98564910888672,turkana,0.0,0.0,1
G5171,2001-02-22,28.63956,46.19752883911133,turkana,0.0,0.0,1
G5171,2001-02-23,25.247854,38.80733108520508,turkana,0.0,0.0,1
G5171,2001-02-24,22.63834,33.092220306396484,turkana,0.0,0.0,1
G5171,2001-02-25,20.204664,28.63956069946289,turkana,0.0,0.0,1
G5171,2001-02-26,18.406084,25.247854232788086,turkana,0.0,0.0,1
G5171,2001-02-27,16.903683,22.63833999633789,turkana,0.0,0.0,1
G5171,2001-02-28,15.32862,20.20466423034668,turkana,0.0,0.0,1
G5171,2001-03-01,14.006774,18.406084060668945,turkana,0.0,0.0,1
G5171,2001-03-02,13.03241,16.903682708740234,turkana,0.0,0.0,1
G5171,2001-03-03,12.295187,15.328619956970215,turkana,0.0,0.0,1
G5171,2001-03-04,11.744754,14.006773948669434,turkana,0.0,0.0,1
G5171,2001-03-05,11.20559,13.03240966796875,turkana,0.0,0.0,1
G5171,2001-03-06,10.535356,12.295186996459961,turkana,0.0,0.0,1
G5171,2001-03-07,10.04578,13.25637149810791,turkana,0.0,0.0,1
G5171,2001-03-08,9.750831,73.8536605834961,turkana,0.0,0.0,1
G5171,2001-03-09,9.218108,140.31231689453125,turkana,0.0,0.0,1
G5171,2001-03-10,13.2563715,140.31231689453125,turkana,0.0,0.0,1
G5171,2001-03-11,73.85366,140.31231689453125,turkana,0.0,0.0,1
G5171,2001-03-12,140.31232,140.31231689453125,turkana,0.0,0.0,1
G5171,2001-03-13,130.9086,140.31231689453125,turkana,0.0,0.0,1
G5171,2001-03-14,103.89706,140.31231689453125,turkana,0.0,0.0,1
G5171,2001-03-15,80.619385,140.31231689453125,turkana,0.0,0.0,1
G5171,2001-03-16,63.38262,130.90859985351562,turkana,0.0,0.0,1
G5171,2001-03-17,50.35424,103.89705657958984,turkana,0.0,0.0,1
G5171,2001-03-18,40.643627,80.619384765625,turkana,0.0,0.0,1
G5171,2001-03-19,33.397964,63.38262176513672,turkana,0.0,0.0,1
G5171,2001-03-20,27.845282,50.35424041748047,turkana,0.0,0.0,1
G5171,2001-03-21,23.593819,40.64362716674805,turkana,0.0,0.0,1
G5171,2001-03-22,20.164675,33.39796447753906,turkana,0.0,0.0,1
G5171,2001-03-23,17.485626,27.84528160095215,turkana,0.0,0.0,1
G5171,2001-03-24,15.527367,23.59381866455078,turkana,0.0,0.0,1
G5171,2001-03-25,14.057222,20.164674758911133,turkana,0.0,0.0,1
G5171,2001-03-26,12.79752,29.7714900970459,turkana,0.0,0.0,1
G5171,2001-03-27,11.512541,259.22479248046875,turkana,0.0,0.0,1
G5171,2001-03-28,10.510695,322.8312072753906,turkana,0.0,0.0,1
G5171,2001-03-29,29.77149,322.8312072753906,turkana,0.0,0.0,1
G5171,2001-03-30,259.2248,322.8312072753906,turkana,0.0,0.0,1
G5171,2001-03-31,322.8312,322.8312072753906,turkana,0.0,0.0,1
G5171,2001-04-01,258.14764,322.8312072753906,turkana,0.0,0.0,1
G5171,2001-04-02,239.58043,322.8312072753906,turkana,0.0,0.0,1
G5171,2001-04-03,232.80145,322.8312072753906,turkana,0.0,0.0,1
G5171,2001-04-04,199.86095,258.14764404296875,turkana,0.0,0.0,1
G5171,2001-04-05,159.68054,239.58042907714844,turkana,0.0,0.0,1
G5171,2001-04-06,126.33084,232.80145263671875,turkana,0.0,0.0,1
G5171,2001-04-07,100.99765,209.7734832763672,turkana,0.0,0.0,1
G5171,2001-04-08,81.532875,522.5413818359375,turkana,0.0,0.0,1
G5171,2001-04-09,78.614395,609.84765625,turkana,0.0,0.0,1
G5171,2001-04-10,209.77348,609.84765625,turkana,0.0,0.0,1
G5171,2001-04-11,522.5414,609.84765625,turkana,0.0,0.0,1
G5171,2001-04-12,609.84766,609.84765625,turkana,0.0,0.0,1
G5171,2001-04-13,496.7947,609.84765625,turkana,0.0,0.0,1
G5171,2001-04-14,355.18185,609.84765625,turkana,0.0,0.0,1
G5171,2001-04-15,248.90749,609.84765625,turkana,0.0,0.0,1
G5171,2001-04-16,179.03835,496.7947082519531,turkana,0.0,0.0,1
G5171,2001-04-17,133.9849,355.1818542480469,turkana,0.0,0.0,1
G5171,2001-04-18,104.2417,248.90748596191406,turkana,0.0,0.0,1
G5171,2001-04-19,84.09464,179.03834533691406,turkana,0.0,0.0,1
G5171,2001-04-20,70.11325,133.98489379882812,turkana,0.0,0.0,1
G5171,2001-04-21,60.355637,104.24169921875,turkana,0.0,0.0,1
G5171,2001-04-22,53.28458,84.54595184326172,turkana,0.0,0.0,1
G5171,2001-04-23,48.03037,471.6035461425781,turkana,0.0,0.0,1
G5171,2001-04-24,44.02868,540.1011352539062,turkana,0.0,0.0,1
G5171,2001-04-25,84.54595,540.1011352539062,turkana,0.0,0.0,1
G5171,2001-04-26,471.60355,540.1011352539062,turkana,0.0,0.0,1
G5171,2001-04-27,540.10114,697.1632080078125,turkana,0.0,0.0,1
G5171,2001-04-28,383.1266,762.0039672851562,turkana,0.0,0.0,1
G5171,2001-04-29,384.3505,796.2929077148438,turkana,0.0,0.0,1
G5171,2001-04-30,697.1632,796.2929077148438,turkana,0.0,0.0,1
G5171,2001-05-01,762.00397,796.2929077148438,turkana,0.0,0.0,1
G5171,2001-05-02,796.2929,796.2929077148438,turkana,0.0,0.0,1
G5171,2001-05-03,673.0448,796.2929077148438,turkana,0.0,0.0,1
G5171,2001-05-04,474.50858,796.2929077148438,turkana,0.0,0.0,1
G5171,2001-05-05,328.17398,796.2929077148438,turkana,0.0,0.0,1
G5171,2001-05-06,247.81528,673.0447998046875,turkana,0.0,0.0,1
G5171,2001-05-07,215.97102,474.5085754394531,turkana,0.0,0.0,1
G5171,2001-05-08,203.60826,328.1739807128906,turkana,0.0,0.0,1
G5171,2001-05-09,228.0912,280.7537536621094,turkana,0.0,0.0,1
G5171,2001-05-10,280.75375,280.7537536621094,turkana,0.0,0.0,1
G5171,2001-05-11,259.37027,280.7537536621094,turkana,0.0,0.0,1
G5171,2001-05-12,205.24095,280.7537536621094,turkana,0.0,0.0,1
G5171,2001-05-13,202.14655,280.7537536621094,turkana,0.0,0.0,1
G5171,2001-05-14,264.09442,264.09442138671875,turkana,0.0,0.0,1
G5171,2001-05-15,255.80188,264.09442138671875,turkana,0.0,0.0,1
G5171,2001-05-16,198.7496,264.09442138671875,turkana,0.0,0.0,1
G5171,2001-05-17,148.39905,264.09442138671875,turkana,0.0,0.0,1
G5171,2001-05-18,114.9953,287.01947021484375,turkana,0.0,0.0,1
G5171,2001-05-19,126.85974,287.01947021484375,turkana,0.0,0.0,1
G5171,2001-05-20,239.48763,287.01947021484375,turkana,0.0,0.0,1
G5171,2001-05-21,287.01947,287.01947021484375,turkana,0.0,0.0,1
G5171,2001-05-22,250.8961,287.01947021484375,turkana,0.0,0.0,1
G5171,2001-05-23,200.31386,287.01947021484375,turkana,0.0,0.0,1
G5171,2001-05-24,156.64546,287.01947021484375,turkana,0.0,0.0,1
G5171,2001-05-25,127.91065,250.89610290527344,turkana,0.0,0.0,1
G5171,2001-05-26,113.72991,200.31385803222656,turkana,0.0,0.0,1
G5171,2001-05-27,105.521355,156.6454620361328,turkana,0.0,0.0,1
G5171,2001-05-28,95.37706,127.91065216064453,turkana,0.0,0.0,1
G5171,2001-05-29,82.81378,291.77728271484375,turkana,0.0,0.0,1
G5171,2001-05-30,70.993454,802.8880615234375,turkana,0.0,0.0,1
G5171,2001-05-31,67.87859,1154.9375,turkana,0.0,0.0,1
G5171,2001-06-01,291.77728,1154.9375,turkana,0.0,0.0,1
G5171,2001-06-02,802.88806,1154.9375,turkana,0.0,0.0,1
G5171,2001-06-03,1154.9375,1154.9375,turkana,0.0,0.0,1
G5171,2001-06-04,1100.7905,1154.9375,turkana,0.0,0.0,1
G5171,2001-06-05,751.225,1154.9375,turkana,0.0,0.0,1
G5171,2001-06-06,484.38428,1154.9375,turkana,0.0,0.0,1
G5171,2001-06-07,324.5631,1100.79052734375,turkana,0.0,0.0,1
G5171,2001-06-08,231.35574,751.2249755859375,turkana,0.0,0.0,1
G5171,2001-06-09,180.35164,692.19970703125,turkana,0.0,0.0,1
G5171,2001-06-10,181.69102,765.477783203125,turkana,0.0,0.0,1
G5171,2001-06-11,405.93018,765.477783203125,turkana,0.0,0.0,1
G5171,2001-06-12,692.1997,765.477783203125,turkana,0.0,0.0,1
G5171,2001-06-13,765.4778,765.477783203125,turkana,0.0,0.0,1
G5171,2001-06-14,649.28326,765.477783203125,turkana,0.0,0.0,1
G5171,2001-06-15,493.621,765.477783203125,turkana,0.0,0.0,1
G5171,2001-06-16,386.45935,765.477783203125,turkana,0.0,0.0,1
G5171,2001-06-17,325.96445,649.2832641601562,turkana,0.0,0.0,1
G5171,2001-06-18,282.7111,493.6210021972656,turkana,0.0,0.0,1
G5171,2001-06-19,239.68007,386.4593505859375,turkana,0.0,0.0,1
G5171,2001-06-20,197.59206,325.9644470214844,turkana,0.0,0.0,1
G5171,2001-06-21,161.44218,282.7110900878906,turkana,0.0,0.0,1
G5171,2001-06-22,134.59988,239.68006896972656,turkana,0.0,0.0,1
G5171,2001-06-23,118.212875,197.59205627441406,turkana,0.0,0.0,1
G5171,2001-06-24,109.60719,161.4421844482422,turkana,0.0,0.0,1
G5171,2001-06-25,103.66416,134.59988403320312,turkana,0.0,0.0,1
G5171,2001-06-26,96.125404,156.91012573242188,turkana,0.0,0.0,1
G5171,2001-06-27,87.0493,440.75238037109375,turkana,0.0,0.0,1
G5171,2001-06-28,81.647316,750.78857421875,turkana,0.0,0.0,1
G5171,2001-06-29,156.91013,1027.954833984375,turkana,0.0,0.0,1
G5171,2001-06-30,440.75238,1155.66552734375,turkana,0.0,0.0,1
G5171,2001-07-01,750.7886,1155.66552734375,turkana,0.0,0.0,1
G5171,2001-07-02,1027.9548,1155.66552734375,turkana,0.0,0.0,1
G5171,2001-07-03,1155.6655,1155.66552734375,turkana,0.0,0.0,1
G5171,2001-07-04,982.673,1155.66552734375,turkana,0.0,0.0,1
G5171,2001-07-05,742.726,1155.66552734375,turkana,0.0,0.0,1
G5171,2001-07-06,675.16364,1155.66552734375,turkana,0.0,0.0,1
G5171,2001-07-07,541.903,982.6729736328125,turkana,0.0,0.0,1
G5171,2001-07-08,376.10193,742.7260131835938,turkana,0.0,0.0,1
G5171,2001-07-09,262.17105,675.1636352539062,turkana,0.0,0.0,1
G5171,2001-07-10,193.09708,541.9030151367188,turkana,0.0,0.0,1
G5171,2001-07-11,150.2064,517.8384399414062,turkana,0.0,0.0,1
G5171,2001-07-12,123.80395,980.2764282226562,turkana,0.0,0.0,1
G5171,2001-07-13,156.32748,980.2764282226562,turkana,0.0,0.0,1
G5171,2001-07-14,517.83844,980.2764282226562,turkana,0.0,0.0,1
G5171,2001-07-15,980.2764,980.2764282226562,turkana,0.0,0.0,1
G5171,2001-07-16,976.5323,980.2764282226562,turkana,0.0,0.0,1
G5171,2001-07-17,747.5771,980.2764282226562,turkana,0.0,0.0,1
G5171,2001-07-18,662.8252,980.2764282226562,turkana,0.0,0.0,1
G5171,2001-07-19,544.18396,976.5322875976562,turkana,0.0,0.0,1
G5171,2001-07-20,434.80414,950.2559204101562,turkana,0.0,0.0,1
G5171,2001-07-21,668.89557,950.2559204101562,turkana,0.0,0.0,1
G5171,2001-07-22,950.2559,950.2559204101562,turkana,0.0,0.0,1
G5171,2001-07-23,836.52686,950.2559204101562,turkana,0.0,0.0,1
G5171,2001-07-24,853.702,950.2559204101562,turkana,0.0,0.0,1
G5171,2001-07-25,939.0585,950.2559204101562,turkana,0.0,0.0,1
G5171,2001-07-26,852.69885,939.0584716796875,turkana,0.0,0.0,1
G5171,2001-07-27,868.0528,939.0584716796875,turkana,0.0,0.0,1
G5171,2001-07-28,759.42535,939.0584716796875,turkana,0.0,0.0,1
G5171,2001-07-29,601.19226,868.0527954101562,turkana,0.0,0.0,1
G5171,2001-07-30,476.18942,868.0527954101562,turkana,0.0,0.0,1
G5171,2001-07-31,395.4718,759.4253540039062,turkana,0.0,0.0,1
G5171,2001-08-01,383.34924,601.1922607421875,turkana,0.0,0.0,1
G5171,2001-08-02,425.94205,476.1894226074219,turkana,0.0,0.0,1
G5171,2001-08-03,459.13046,459.1304626464844,turkana,0.0,0.0,1
G5171,2001-08-04,439.5778,459.1304626464844,turkana,0.0,0.0,1
G5171,2001-08-05,381.6767,459.1304626464844,turkana,0.0,0.0,1
G5171,2001-08-06,332.6066,459.1304626464844,turkana,0.0,0.0,1
G5171,2001-08-07,317.23132,439.5777893066406,turkana,0.0,0.0,1
G5171,2001-08-08,319.66565,381.67669677734375,turkana,0.0,0.0,1
G5171,2001-08-09,317.45758,377.571533203125,turkana,0.0,0.0,1
G5171,2001-08-10,317.1419,438.76422119140625,turkana,0.0,0.0,1
G5171,2001-08-11,332.21292,509.6391296386719,turkana,0.0,0.0,1
G5171,2001-08-12,377.57153,770.6088256835938,turkana,0.0,0.0,1
G5171,2001-08-13,438.76422,1436.60986328125,turkana,0.0,0.0,1
G5171,2001-08-14,509.63913,1455.7989501953125,turkana,0.0,0.0,1
G5171,2001-08-15,770.6088,1455.7989501953125,turkana,0.0,0.0,1
G5171,2001-08-16,1436.6099,1455.7989501953125,turkana,0.0,0.0,1
G5171,2001-08-17,1455.799,1495.8291015625,turkana,0.0,0.0,1
G5171,2001-08-18,1174.5002,1495.8291015625,turkana,0.0,0.0,1
G5171,2001-08-19,1215.0457,1495.8291015625,turkana,0.0,0.0,1
G5171,2001-08-20,1495.8291,1495.8291015625,turkana,0.0,0.0,1
G5171,2001-08-21,1376.8867,1495.8291015625,turkana,0.0,0.0,1
G5171,2001-08-22,1176.8339,1495.8291015625,turkana,0.0,0.0,1
G5171,2001-08-23,997.32965,1495.8291015625,turkana,0.0,0.0,1
G5171,2001-08-24,845.0006,1376.88671875,turkana,0.0,0.0,1
G5171,2001-08-25,949.8365,1176.8338623046875,turkana,0.0,0.0,1
G5171,2001-08-26,862.7192,997.3296508789062,turkana,0.0,0.0,1
G5171,2001-08-27,657.27875,949.8364868164062,turkana,0.0,0.0,1
G5171,2001-08-28,612.89545,949.8364868164062,turkana,0.0,0.0,1
G5171,2001-08-29,792.9262,1163.0238037109375,turkana,0.0,0.0,1
G5171,2001-08-30,725.8671,1312.4049072265625,turkana,0.0,0.0,1
G5171,2001-08-31,708.7226,1324.9718017578125,turkana,0.0,0.0,1
G5171,2001-09-01,1163.0238,1694.6776123046875,turkana,0.0,0.0,1
G5171,2001-09-02,1312.4049,1880.3228759765625,turkana,0.0,0.0,1
G5171,2001-09-03,1324.9718,1880.3228759765625,turkana,0.0,0.0,1
G5171,2001-09-04,1694.6776,1880.3228759765625,turkana,0.0,0.0,1
G5171,2001-09-05,1880.3229,1880.3228759765625,turkana,0.0,0.0,1
G5171,2001-09-06,1755.681,1880.3228759765625,turkana,0.0,0.0,1
G5171,2001-09-07,1465.6866,1880.3228759765625,turkana,0.0,0.0,1
G5171,2001-09-08,1223.5538,1880.3228759765625,turkana,0.0,0.0,1
G5171,2001-09-09,1255.0093,1755.6810302734375,turkana,0.0,0.0,1
G5171,2001-09-10,1200.305,1465.6866455078125,turkana,0.0,0.0,1
G5171,2001-09-11,843.3261,1255.00927734375,turkana,0.0,0.0,1
G5171,2001-09-12,581.5288,1255.00927734375,turkana,0.0,0.0,1
G5171,2001-09-13,441.74377,1200.3050537109375,turkana,0.0,0.0,1
G5171,2001-09-14,369.19763,843.3261108398438,turkana,0.0,0.0,1
G5171,2001-09-15,329.62735,581.52880859375,turkana,0.0,0.0,1
G5171,2001-09-16,306.07404,441.7437744140625,turkana,0.0,0.0,1
G5171,2001-09-17,289.73645,369.1976318359375,turkana,0.0,0.0,1
G5171,2001-09-18,276.5956,329.6273498535156,turkana,0.0,0.0,1
G5171,2001-09-19,264.96103,306.07403564453125,turkana,0.0,0.0,1
G5171,2001-09-20,254.39737,289.7364501953125,turkana,0.0,0.0,1
G5171,2001-09-21,245.32025,276.5956115722656,turkana,0.0,0.0,1
G5171,2001-09-22,236.08209,407.1742248535156,turkana,0.0,0.0,1
G5171,2001-09-23,226.52208,691.2733154296875,turkana,0.0,0.0,1
G5171,2001-09-24,231.52692,691.2733154296875,turkana,0.0,0.0,1
G5171,2001-09-25,407.17422,691.2733154296875,turkana,0.0,0.0,1
G5171,2001-09-26,691.2733,691.2733154296875,turkana,0.0,0.0,1
G5171,2001-09-27,603.3542,919.2315063476562,turkana,0.0,0.0,1
G5171,2001-09-28,448.5708,1167.9788818359375,turkana,0.0,0.0,1
G5171,2001-09-29,500.30392,1167.9788818359375,turkana,0.0,0.0,1
G5171,2001-09-30,919.2315,1201.3529052734375,turkana,0.0,0.0,1
G5171,2001-10-01,1167.9789,1317.1865234375,turkana,0.0,0.0,1
G5171,2001-10-02,1026.9875,1317.1865234375,turkana,0.0,0.0,1
G5171,2001-10-03,1201.3529,1317.1865234375,turkana,0.0,0.0,1
G5171,2001-10-04,1317.1865,1317.1865234375,turkana,0.0,0.0,1
G5171,2001-10-05,1109.953,1317.1865234375,turkana,0.0,0.0,1
G5171,2001-10-06,809.2678,1317.1865234375,turkana,0.0,0.0,1
G5171,2001-10-07,578.42175,1317.1865234375,turkana,0.0,0.0,1
G5171,2001-10-08,460.56143,1109.9530029296875,turkana,0.0,0.0,1
G5171,2001-10-09,541.5855,809.267822265625,turkana,0.0,0.0,1
G5171,2001-10-10,579.36456,629.85888671875,turkana,0.0,0.0,1
G5171,2001-10-11,537.99194,629.85888671875,turkana,0.0,0.0,1
G5171,2001-10-12,629.8589,629.85888671875,turkana,0.0,0.0,1
G5171,2001-10-13,569.52155,629.85888671875,turkana,0.0,0.0,1
G5171,2001-10-14,411.1555,629.85888671875,turkana,0.0,0.0,1
G5171,2001-10-15,293.93558,629.85888671875,turkana,0.0,0.0,1
G5171,2001-10-16,222.14807,569.5215454101562,turkana,0.0,0.0,1
G5171,2001-10-17,178.46136,411.1554870605469,turkana,0.0,0.0,1
G5171,2001-10-18,151.77283,293.9355773925781,turkana,0.0,0.0,1
G5171,2001-10-19,134.59962,222.1480712890625,turkana,0.0,0.0,1
G5171,2001-10-20,123.182724,178.46136474609375,turkana,0.0,0.0,1
G5171,2001-10-21,114.9149,151.7728271484375,turkana,0.0,0.0,1
G5171,2001-10-22,108.66523,134.59962463378906,turkana,0.0,0.0,1
G5171,2001-10-23,103.228386,123.18272399902344,turkana,0.0,0.0,1
G5171,2001-10-24,98.452126,114.91490173339844,turkana,0.0,0.0,1
G5171,2001-10-25,94.26955,108.66522979736328,turkana,0.0,0.0,1
G5171,2001-10-26,90.3099,136.4125518798828,turkana,0.0,0.0,1
G5171,2001-10-27,87.03509,348.2861633300781,turkana,0.0,0.0,1
G5171,2001-10-28,87.1354,566.2496948242188,turkana,0.0,0.0,1
G5171,2001-10-29,136.41255,566.2496948242188,turkana,0.0,0.0,1
G5171,2001-10-30,348.28616,566.2496948242188,turkana,0.0,0.0,1
G5171,2001-10-31,566.2497,566.2496948242188,turkana,0.0,0.0,1
G5171,2001-11-01,541.16705,566.2496948242188,turkana,0.0,0.0,1
G5171,2001-11-02,404.30542,566.2496948242188,turkana,0.0,0.0,1
G5171,2001-11-03,297.18973,566.2496948242188,turkana,0.0,0.0,1
G5171,2001-11-04,228.70267,541.1670532226562,turkana,0.0,0.0,1
G5171,2001-11-05,186.94077,404.305419921875,turkana,0.0,0.0,1
G5171,2001-11-06,163.9199,297.1897277832031,turkana,0.0,0.0,1
G5171,2001-11-07,149.36763,228.70266723632812,turkana,0.0,0.0,1
G5171,2001-11-08,135.91322,186.94076538085938,turkana,0.0,0.0,1
G5171,2001-11-09,122.585014,163.91990661621094,turkana,0.0,0.0,1
G5171,2001-11-10,111.130714,149.3676300048828,turkana,0.0,0.0,1
G5171,2001-11-11,101.89019,135.91322326660156,turkana,0.0,0.0,1
G5171,2001-11-12,94.08476,201.6800079345703,turkana,0.0,0.0,1
G5171,2001-11-13,87.550156,532.4883422851562,turkana,0.0,0.0,1
G5171,2001-11-14,85.32284,575.1055908203125,turkana,0.0,0.0,1
G5171,2001-11-15,201.68001,575.1055908203125,turkana,0.0,0.0,1
G5171,2001-11-16,532.48834,575.1055908203125,turkana,0.0,0.0,1
G5171,2001-11-17,575.1056,882.7672119140625,turkana,0.0,0.0,1
G5171,2001-11-18,458.61688,1278.4013671875,turkana,0.0,0.0,1
G5171,2001-11-19,442.694,1278.4013671875,turkana,0.0,0.0,1
G5171,2001-11-20,882.7672,1278.4013671875,turkana,0.0,0.0,1
G5171,2001-11-21,1278.4014,1278.4013671875,turkana,0.0,0.0,1
G5171,2001-11-22,1137.0029,1278.4013671875,turkana,0.0,0.0,1
G5171,2001-11-23,766.19104,1278.4013671875,turkana,0.0,0.0,1
G5171,2001-11-24,493.812,1278.4013671875,turkana,0.0,0.0,1
G5171,2001-11-25,336.66794,1137.0029296875,turkana,0.0,0.0,1
G5171,2001-11-26,246.71849,766.1910400390625,turkana,0.0,0.0,1
G5171,2001-11-27,192.5192,493.81201171875,turkana,0.0,0.0,1
G5171,2001-11-28,157.6175,336.6679382324219,turkana,0.0,0.0,1
G5171,2001-11-29,134.45306,246.71849060058594,turkana,0.0,0.0,1
G5171,2001-11-30,118.505936,192.51919555664062,turkana,0.0,0.0,1
G5171,2001-12-01,106.46654,157.61749267578125,turkana,0.0,0.0,1
G5171,2001-12-02,97.77007,134.45306396484375,turkana,0.0,0.0,1
G5171,2001-12-03,91.53773,118.50593566894531,turkana,0.0,0.0,1
G5171,2001-12-04,88.22098,106.46653747558594,turkana,0.0,0.0,1
G5171,2001-12-05,87.50774,97.77007293701172,turkana,0.0,0.0,1
G5171,2001-12-06,86.364,91.53772735595703,turkana,0.0,0.0,1
G5171,2001-12-07,83.21307,88.22097778320312,turkana,0.0,0.0,1
G5171,2001-12-08,78.364204,87.50773620605469,turkana,0.0,0.0,1
G5171,2001-12-09,72.825294,86.36399841308594,turkana,0.0,0.0,1
G5171,2001-12-10,67.58983,83.21307373046875,turkana,0.0,0.0,1
G5171,2001-12-11,63.167316,78.36420440673828,turkana,0.0,0.0,1
G5171,2001-12-12,59.132053,72.8252944946289,turkana,0.0,0.0,1
G5171,2001-12-13,55.696503,67.58982849121094,turkana,0.0,0.0,1
G5171,2001-12-14,52.78978,63.16731643676758,turkana,0.0,0.0,1
G5171,2001-12-15,50.287544,59.13205337524414,turkana,0.0,0.0,1
G5171,2001-12-16,47.78822,55.696502685546875,turkana,0.0,0.0,1
G5171,2001-12-17,45.5204,52.78977966308594,turkana,0.0,0.0,1
G5171,2001-12-18,43.64367,50.28754425048828,turkana,0.0,0.0,1
G5171,2001-12-19,41.8148,47.7882194519043,turkana,0.0,0.0,1
G5171,2001-12-20,40.096207,45.52040100097656,turkana,0.0,0.0,1
G5171,2001-12-21,38.38923,43.64366912841797,turkana,0.0,0.0,1
G5171,2001-12-22,36.66298,41.81480026245117,turkana,0.0,0.0,1
G5171,2001-12-23,35.100563,40.09620666503906,turkana,0.0,0.0,1
G5171,2001-12-24,33.60485,38.38922882080078,turkana,0.0,0.0,1
G5171,2001-12-25,32.13058,36.66297912597656,turkana,0.0,0.0,1
G5171,2001-12-26,30.901348,35.100563049316406,turkana,0.0,0.0,1
G5171,2001-12-27,29.597494,33.60485076904297,turkana,0.0,0.0,1
G5171,2001-12-28,28.523378,32.13058090209961,turkana,0.0,0.0,1
G5171,2001-12-29,27.244724,30.901348114013672,turkana,0.0,0.0,1
G5171,2001-12-30,26.217749,29.59749412536621,turkana,0.0,0.0,1
G5171,2001-12-31,25.101748,28.523378372192383,turkana,0.0,0.0,1
G5171,2002-01-01,24.229433,27.24472427368164,turkana,0.0,0.0,1
G5171,2002-01-02,23.368803,26.217748641967773,turkana,0.0,0.0,1
G5171,2002-01-03,22.76363,25.101747512817383,turkana,0.0,0.0,1
G5171,2002-01-04,22.056416,24.229433059692383,turkana,0.0,0.0,1
G5171,2002-01-05,21.302094,23.368803024291992,turkana,0.0,0.0,1
G5171,2002-01-06,20.582462,22.763629913330078,turkana,0.0,0.0,1
G5171,2002-01-07,20.256472,22.056415557861328,turkana,0.0,0.0,1
G5171,2002-01-08,20.279083,22.06557846069336,turkana,0.0,0.0,1
G5171,2002-01-09,20.752016,22.373685836791992,turkana,0.0,0.0,1
G5171,2002-01-10,21.533548,22.373685836791992,turkana,0.0,0.0,1
G5171,2002-01-11,22.065578,22.373685836791992,turkana,0.0,0.0,1
G5171,2002-01-12,22.373686,22.373685836791992,turkana,0.0,0.0,1
G5171,2002-01-13,21.936735,22.373685836791992,turkana,0.0,0.0,1
G5171,2002-01-14,21.211523,22.373685836791992,turkana,0.0,0.0,1
G5171,2002-01-15,20.361992,22.373685836791992,turkana,0.0,0.0,1
G5171,2002-01-16,19.366417,24.369239807128906,turkana,0.0,0.0,1
G5171,2002-01-17,18.58082,53.368080139160156,turkana,0.0,0.0,1
G5171,2002-01-18,19.124971,97.3302230834961,turkana,0.0,0.0,1
G5171,2002-01-19,24.36924,106.23387908935547,turkana,0.0,0.0,1
G5171,2002-01-20,53.36808,106.23387908935547,turkana,0.0,0.0,1
G5171,2002-01-21,97.33022,106.23387908935547,turkana,0.0,0.0,1
G5171,2002-01-22,106.23388,106.23387908935547,turkana,0.0,0.0,1
G5171,2002-01-23,92.4766,106.23387908935547,turkana,0.0,0.0,1
G5171,2002-01-24,75.32235,106.23387908935547,turkana,0.0,0.0,1
G5171,2002-01-25,60.78592,106.23387908935547,turkana,0.0,0.0,1
G5171,2002-01-26,49.657604,92.47660064697266,turkana,0.0,0.0,1
G5171,2002-01-27,40.854942,75.32234954833984,turkana,0.0,0.0,1
G5171,2002-01-28,34.27797,60.785919189453125,turkana,0.0,0.0,1
G5171,2002-01-29,29.190132,49.6576042175293,turkana,0.0,0.0,1
G5171,2002-01-30,25.256857,40.854942321777344,turkana,0.0,0.0,1
G5171,2002-01-31,22.311777,34.27796936035156,turkana,0.0,0.0,1
G5171,2002-02-01,19.693996,29.19013214111328,turkana,0.0,0.0,1
G5171,2002-02-02,17.45757,25.25685691833496,turkana,0.0,0.0,1
G5171,2002-02-03,15.827425,22.311777114868164,turkana,0.0,0.0,1
G5171,2002-02-04,14.622758,19.69399642944336,turkana,0.0,0.0,1
G5171,2002-02-05,13.50291,17.457569122314453,turkana,0.0,0.0,1
G5171,2002-02-06,12.583053,15.827425003051758,turkana,0.0,0.0,1
G5171,2002-02-07,11.694341,14.622757911682129,turkana,0.0,0.0,1
G5171,2002-02-08,10.994938,13.502909660339355,turkana,0.0,0.0,1
G5171,2002-02-09,10.365795,12.583052635192871,turkana,0.0,0.0,1
G5171,2002-02-10,9.842048,11.694340705871582,turkana,0.0,0.0,1
G5171,2002-02-11,9.301503,10.994937896728516,turkana,0.0,0.0,1
G5171,2002-02-12,8.947267,10.365795135498047,turkana,0.0,0.0,1
G5171,2002-02-13,8.664173,9.842047691345215,turkana,0.0,0.0,1
G5171,2002-02-14,8.606377,9.30150318145752,turkana,0.0,0.0,1
G5171,2002-02-15,8.735526,8.947266578674316,turkana,0.0,0.0,1
G5171,2002-02-16,8.392865,8.735526084899902,turkana,0.0,0.0,1
G5171,2002-02-17,7.9366584,8.735526084899902,turkana,0.0,0.0,1
G5171,2002-02-18,7.8528657,8.735526084899902,turkana,0.0,0.0,1
G5171,2002-02-19,7.7371902,8.392865180969238,turkana,0.0,0.0,1
G5171,2002-02-20,7.3314476,7.9366583824157715,turkana,0.0,0.0,1
