district,station,nb_event,quantile,pod,far,pofd,csi
kamuli,UG_GVS2,6,Q50_pred,0.75,0.8125,0.7142857142857143,0.21428571428571427
kamuli,UG_GVS2,6,Q80_pred,0.0,1.0,0.5714285714285714,0.0
kamuli,UG_GVS2,6,Q90_pred,0.0,1.0,0.4,0.0
kasese,UG_GVS5,33,Q50_pred,0.030303030303030304,0.9642857142857143,0.4406779661016949,0.01694915254237288
kasese,UG_GVS6,33,Q50_pred,0.12903225806451613,0.875,0.43636363636363634,0.07272727272727272
kasese,UG_GVS5,33,Q80_pred,0.030303030303030304,0.9,0.1951219512195122,0.024390243902439025
kasese,UG_GVS6,33,Q80_pred,0.06451612903225806,0.8333333333333334,0.20512820512820512,0.05128205128205128
kasese,UG_GVS5,33,Q90_pred,0.030303030303030304,0.8,0.08333333333333333,0.027777777777777776
kasese,UG_GVS6,33,Q90_pred,0.06451612903225806,0.6666666666666666,0.06060606060606061,0.06060606060606061
katakwi,F0034,50,Q50_pred,0.1111111111111111,0.8148148148148148,0.27419354838709675,0.08064516129032258
katakwi,G5196,50,Q50_pred,0.19047619047619047,0.7894736842105263,0.34375,0.125
katakwi,G5200,50,Q50_pred,0.10204081632653061,0.8333333333333334,0.2898550724637681,0.07246376811594203
katakwi,G6106,50,Q50_pred,0.125,0.8604651162790697,0.3924050632911392,0.0759493670886076
katakwi,F0034,50,Q80_pred,0.0425531914893617,0.8,0.11320754716981132,0.03773584905660377
katakwi,G5196,50,Q80_pred,0.04,0.8571428571428571,0.16666666666666666,0.03333333333333333
katakwi,G5200,50,Q80_pred,0.02,0.8888888888888888,0.12280701754385964,0.017543859649122806
katakwi,G6106,50,Q80_pred,0.0,1.0,0.13793103448275862,0.0
katakwi,F0034,50,Q90_pred,0.04,0.6666666666666666,0.038461538461538464,0.038461538461538464
katakwi,G5196,50,Q90_pred,0.04,0.6666666666666666,0.038461538461538464,0.038461538461538464
katakwi,G5200,50,Q90_pred,0.02,0.8,0.05660377358490566,0.018867924528301886
katakwi,G6106,50,Q90_pred,0.0,1.0,0.07407407407407407,0.0
lira,F0037,37,Q50_pred,0.08571428571428572,0.8888888888888888,0.375,0.05357142857142857
lira,UG_GVS4,37,Q50_pred,0.08823529411764706,0.896551724137931,0.40350877192982454,0.05263157894736842
lira,F0037,37,Q80_pred,0.02857142857142857,0.875,0.14634146341463414,0.024390243902439025
lira,UG_GVS4,37,Q80_pred,0.029411764705882353,0.875,0.15,0.025
lira,F0037,37,Q90_pred,0.0,1.0,0.0975609756097561,0.0
lira,UG_GVS4,37,Q90_pred,0.02857142857142857,0.75,0.05405405405405406,0.02702702702702703
mbarara,F0035,50,Q50_pred,0.010101010101010102,0.75,0.019801980198019802,0.009900990099009901
mbarara,F0035,50,Q80_pred,0.0,1.0,0.009900990099009901,0.0
mbarara,F0035,50,Q90_pred,0.0,,0.0,0.0
mukono,UG_GVS1,18,Q50_pred,0.05555555555555555,0.9583333333333334,0.55,0.025
mukono,UG_GVS1,18,Q80_pred,0.0,1.0,0.25,0.0
mukono,UG_GVS1,18,Q90_pred,0.0,1.0,0.18181818181818182,0.0
nakaseke,F0039,2,Q50_pred,0.0,1.0,0.92,0.0
nakaseke,G5195,2,Q50_pred,0.0,1.0,0.9,0.0
nakaseke,F0039,2,Q80_pred,0.0,1.0,0.7777777777777778,0.0
nakaseke,G5195,2,Q80_pred,0.0,1.0,0.8,0.0
nakaseke,F0039,2,Q90_pred,0.0,1.0,0.6666666666666666,0.0
nakaseke,G5195,2,Q90_pred,0.0,1.0,0.7142857142857143,0.0
ntoroko,F0041,10,Q50_pred,0.1,0.9583333333333334,0.6875,0.03125
ntoroko,UG_GVS7,10,Q50_pred,0.1,0.967741935483871,0.7435897435897436,0.02564102564102564
ntoroko,F0041,10,Q80_pred,0.0,1.0,0.4444444444444444,0.0
ntoroko,UG_GVS7,10,Q80_pred,0.0,1.0,0.5238095238095238,0.0
ntoroko,F0041,10,Q90_pred,0.0,1.0,0.2857142857142857,0.0
ntoroko,UG_GVS7,10,Q90_pred,0.0,1.0,0.3333333333333333,0.0
pallisa,F0030,16,Q50_pred,0.0625,0.9642857142857143,0.6190476190476191,0.023809523809523808
pallisa,F0032,16,Q50_pred,0.06666666666666667,0.9655172413793104,0.6428571428571429,0.023809523809523808
pallisa,F0034,16,Q50_pred,0.0625,0.9565217391304348,0.5675675675675675,0.02702702702702703
pallisa,F0030,16,Q80_pred,0.0,1.0,0.36,0.0
pallisa,F0032,16,Q80_pred,0.0,1.0,0.38461538461538464,0.0
pallisa,F0034,16,Q80_pred,0.0,1.0,0.3333333333333333,0.0
pallisa,F0030,16,Q90_pred,0.0,1.0,0.2,0.0
pallisa,F0032,16,Q90_pred,0.0,1.0,0.23809523809523808,0.0
pallisa,F0034,16,Q90_pred,0.0,1.0,0.2,0.0
rubanda,,1,,,,,
tororo,F0030,35,Q50_pred,0.058823529411764705,0.9310344827586207,0.423728813559322,0.03389830508474576
tororo,F0032,35,Q50_pred,0.17647058823529413,0.8235294117647058,0.39285714285714285,0.10714285714285714
tororo,F0030,35,Q80_pred,0.029411764705882353,0.9,0.19047619047619047,0.023809523809523808
tororo,F0032,35,Q80_pred,0.029411764705882353,0.9090909090909091,0.20930232558139536,0.023255813953488372
tororo,F0030,35,Q90_pred,0.0,1.0,0.10256410256410256,0.0
tororo,F0032,35,Q90_pred,0.029411764705882353,0.8333333333333334,0.10526315789473684,0.02631578947368421
wakiso,F0039,58,Q50_pred,0.03508771929824561,0.92,0.2692307692307692,0.02564102564102564
wakiso,F0039,58,Q80_pred,0.0,1.0,0.1076923076923077,0.0
wakiso,F0039,58,Q90_pred,0.0,1.0,0.06451612903225806,0.0
