,station,time,dis
454,F0031,2001-03-30,192.2604
455,F0031,2001-03-31,252.50124
456,F0031,2001-04-01,356.76712
457,F0031,2001-04-02,477.44373
458,F0031,2001-04-03,469.19516
459,F0031,2001-04-04,404.33432
460,F0031,2001-04-05,342.97867
461,F0031,2001-04-06,296.20282
462,F0031,2001-04-07,264.53375
463,F0031,2001-04-08,261.76294
464,F0031,2001-04-09,320.73547
465,F0031,2001-04-10,451.9808
466,F0031,2001-04-11,758.6841
467,F0031,2001-04-12,936.91595
468,F0031,2001-04-13,765.04474
469,F0031,2001-04-14,566.51294
470,F0031,2001-04-15,430.38394
471,F0031,2001-04-16,341.66287
472,F0031,2001-04-17,285.2721
473,F0031,2001-04-18,249.63786
474,F0031,2001-04-19,226.30437
475,F0031,2001-04-20,213.03731
476,F0031,2001-04-21,210.59897
477,F0031,2001-04-22,210.44283
478,F0031,2001-04-23,210.54413
479,F0031,2001-04-24,211.9285
480,F0031,2001-04-25,226.90154
481,F0031,2001-04-26,301.7966
482,F0031,2001-04-27,400.27393
483,F0031,2001-04-28,460.1241
484,F0031,2001-04-29,593.6498
485,F0031,2001-04-30,735.45703
486,F0031,2001-05-01,772.9427
487,F0031,2001-05-02,803.0191
488,F0031,2001-05-03,803.6696
489,F0031,2001-05-04,733.3347
490,F0031,2001-05-05,730.1992
491,F0031,2001-05-06,749.8911
492,F0031,2001-05-07,673.6567
493,F0031,2001-05-08,589.45795
494,F0031,2001-05-09,547.66345
495,F0031,2001-05-10,516.80505
496,F0031,2001-05-11,467.81494
497,F0031,2001-05-12,441.3573
498,F0031,2001-05-13,454.83054
499,F0031,2001-05-14,450.8359
500,F0031,2001-05-15,423.64926
501,F0031,2001-05-16,400.09717
502,F0031,2001-05-17,401.72397
503,F0031,2001-05-18,434.7241
504,F0031,2001-05-19,488.89023
505,F0031,2001-05-20,550.73804
506,F0031,2001-05-21,571.93054
507,F0031,2001-05-22,523.6693
508,F0031,2001-05-23,457.87744
509,F0031,2001-05-24,408.978
510,F0031,2001-05-25,378.74814
511,F0031,2001-05-26,352.02277
512,F0031,2001-05-27,327.2944
513,F0031,2001-05-28,314.44748
514,F0031,2001-05-29,305.08005
515,F0031,2001-05-30,314.9935
516,F0031,2001-05-31,397.06464
517,F0031,2001-06-01,515.02856
518,F0031,2001-06-02,859.58014
519,F0031,2001-06-03,1378.4413
520,F0031,2001-06-04,1299.2382
521,F0031,2001-06-05,1073.8875
522,F0031,2001-06-06,855.16907
523,F0031,2001-06-07,673.5032
524,F0031,2001-06-08,556.9159
525,F0031,2001-06-09,499.6749
526,F0031,2001-06-10,488.46417
527,F0031,2001-06-11,529.47455
528,F0031,2001-06-12,607.9862
529,F0031,2001-06-13,672.3281
530,F0031,2001-06-14,698.9479
531,F0031,2001-06-15,662.94104
532,F0031,2001-06-16,595.73755
533,F0031,2001-06-17,535.2571
534,F0031,2001-06-18,488.04807
535,F0031,2001-06-19,446.37927
536,F0031,2001-06-20,403.9417
537,F0031,2001-06-21,366.53366
538,F0031,2001-06-22,341.25418
539,F0031,2001-06-23,325.03113
540,F0031,2001-06-24,311.34738
541,F0031,2001-06-25,295.50534
542,F0031,2001-06-26,278.97763
543,F0031,2001-06-27,267.44815
544,F0031,2001-06-28,268.204
545,F0031,2001-06-29,295.0419
546,F0031,2001-06-30,350.16602
547,F0031,2001-07-01,536.5643
548,F0031,2001-07-02,954.6771
549,F0031,2001-07-03,965.69745
550,F0031,2001-07-04,776.5466
551,F0031,2001-07-05,619.81226
552,F0031,2001-07-06,521.62244
553,F0031,2001-07-07,452.06186
554,F0031,2001-07-08,391.10168
555,F0031,2001-07-09,343.97336
556,F0031,2001-07-10,315.5019
557,F0031,2001-07-11,299.41403
558,F0031,2001-07-12,322.95914
559,F0031,2001-07-13,517.31683
560,F0031,2001-07-14,656.399
561,F0031,2001-07-15,638.40186
562,F0031,2001-07-16,591.00006
563,F0031,2001-07-17,527.6167
564,F0031,2001-07-18,487.0013
565,F0031,2001-07-19,463.44632
566,F0031,2001-07-20,426.37253
567,F0031,2001-07-21,426.61
568,F0031,2001-07-22,487.01727
569,F0031,2001-07-23,531.52264
570,F0031,2001-07-24,530.9039
571,F0031,2001-07-25,519.2292
572,F0031,2001-07-26,510.5908
573,F0031,2001-07-27,499.90552
574,F0031,2001-07-28,484.84158
575,F0031,2001-07-29,470.05954
576,F0031,2001-07-30,457.28934
577,F0031,2001-07-31,443.5086
578,F0031,2001-08-01,429.77325
579,F0031,2001-08-02,419.28787
580,F0031,2001-08-03,411.6326
581,F0031,2001-08-04,403.73248
582,F0031,2001-08-05,398.97318
583,F0031,2001-08-06,401.35977
584,F0031,2001-08-07,402.08325
585,F0031,2001-08-08,390.53943
586,F0031,2001-08-09,379.32388
587,F0031,2001-08-10,398.3753
588,F0031,2001-08-11,442.86542
589,F0031,2001-08-12,479.3522
590,F0031,2001-08-13,532.0518
591,F0031,2001-08-14,671.7389
592,F0031,2001-08-15,774.1857
593,F0031,2001-08-16,937.02264
594,F0031,2001-08-17,1323.1095
595,F0031,2001-08-18,1678.4465
596,F0031,2001-08-19,1563.0763
597,F0031,2001-08-20,1288.1163
598,F0031,2001-08-21,1070.9323
599,F0031,2001-08-22,936.04236
600,F0031,2001-08-23,821.30524
601,F0031,2001-08-24,708.9282
602,F0031,2001-08-25,638.6841
603,F0031,2001-08-26,622.2188
604,F0031,2001-08-27,651.25226
605,F0031,2001-08-28,690.1098
606,F0031,2001-08-29,703.2436
607,F0031,2001-08-30,699.92944
608,F0031,2001-08-31,731.0782
609,F0031,2001-09-01,805.5746
610,F0031,2001-09-02,944.46985
611,F0031,2001-09-03,1164.1724
612,F0031,2001-09-04,1156.7229
613,F0031,2001-09-05,1065.6716
614,F0031,2001-09-06,1431.524
615,F0031,2001-09-07,1960.52
616,F0031,2001-09-08,1903.097
617,F0031,2001-09-09,1559.1498
618,F0031,2001-09-10,1160.0117
619,F0031,2001-09-11,865.3897
620,F0031,2001-09-12,677.2429
621,F0031,2001-09-13,561.3839
622,F0031,2001-09-14,489.66068
623,F0031,2001-09-15,443.5681
624,F0031,2001-09-16,413.4537
625,F0031,2001-09-17,393.06094
626,F0031,2001-09-18,376.09265
627,F0031,2001-09-19,362.08755
628,F0031,2001-09-20,353.34824
629,F0031,2001-09-21,353.5577
630,F0031,2001-09-22,357.96548
631,F0031,2001-09-23,357.00623
632,F0031,2001-09-24,355.5909
633,F0031,2001-09-25,370.76675
634,F0031,2001-09-26,410.67847
635,F0031,2001-09-27,439.00613
636,F0031,2001-09-28,506.52924
637,F0031,2001-09-29,978.87164
638,F0031,2001-09-30,1387.8303
639,F0031,2001-10-01,1282.0205
640,F0031,2001-10-02,1352.1201
641,F0031,2001-10-03,1547.4001
642,F0031,2001-10-04,1562.683
643,F0031,2001-10-05,1500.192
644,F0031,2001-10-06,1175.4801
645,F0031,2001-10-07,893.36926
646,F0031,2001-10-08,902.9048
647,F0031,2001-10-09,1127.5323
648,F0031,2001-10-10,998.02844
649,F0031,2001-10-11,817.01697
650,F0031,2001-10-12,729.52783
651,F0031,2001-10-13,643.7562
652,F0031,2001-10-14,548.56396
653,F0031,2001-10-15,466.49615
654,F0031,2001-10-16,402.6386
655,F0031,2001-10-17,356.08875
656,F0031,2001-10-18,323.27292
657,F0031,2001-10-19,299.8493
658,F0031,2001-10-20,281.93402
659,F0031,2001-10-21,267.6883
660,F0031,2001-10-22,255.92912
661,F0031,2001-10-23,245.93198
662,F0031,2001-10-24,237.09032
663,F0031,2001-10-25,229.57079
664,F0031,2001-10-26,226.74582
665,F0031,2001-10-27,235.74783
666,F0031,2001-10-28,318.51614
667,F0031,2001-10-29,627.714
668,F0031,2001-10-30,759.59845
669,F0031,2001-10-31,687.1219
670,F0031,2001-11-01,609.97046
671,F0031,2001-11-02,560.5934
672,F0031,2001-11-03,525.922
673,F0031,2001-11-04,497.5177
674,F0031,2001-11-05,487.0295
675,F0031,2001-11-06,496.31866
676,F0031,2001-11-07,502.0056
677,F0031,2001-11-08,478.18784
678,F0031,2001-11-09,436.0659
679,F0031,2001-11-10,396.04028
680,F0031,2001-11-11,373.58807
681,F0031,2001-11-12,362.2344
682,F0031,2001-11-13,364.28564
683,F0031,2001-11-14,404.68295
684,F0031,2001-11-15,496.93793
685,F0031,2001-11-16,602.0737
686,F0031,2001-11-17,646.9496
687,F0031,2001-11-18,630.6223
688,F0031,2001-11-19,643.2906
689,F0031,2001-11-20,749.7078
690,F0031,2001-11-21,998.50476
691,F0031,2001-11-22,1084.7362
692,F0031,2001-11-23,914.3334
693,F0031,2001-11-24,725.4444
694,F0031,2001-11-25,591.6732
695,F0031,2001-11-26,501.9714
696,F0031,2001-11-27,438.82513
697,F0031,2001-11-28,392.90842
698,F0031,2001-11-29,359.88046
699,F0031,2001-11-30,336.20462
700,F0031,2001-12-01,320.69293
701,F0031,2001-12-02,321.25195
702,F0031,2001-12-03,339.2913
703,F0031,2001-12-04,347.6983
704,F0031,2001-12-05,335.88766
705,F0031,2001-12-06,315.80975
706,F0031,2001-12-07,297.35358
707,F0031,2001-12-08,281.08276
708,F0031,2001-12-09,266.41614
709,F0031,2001-12-10,253.75691
710,F0031,2001-12-11,242.68011
711,F0031,2001-12-12,232.89435
712,F0031,2001-12-13,224.0434
713,F0031,2001-12-14,216.03539
714,F0031,2001-12-15,208.59798
715,F0031,2001-12-16,201.585
716,F0031,2001-12-17,195.13727
717,F0031,2001-12-18,189.04684
718,F0031,2001-12-19,182.88493
719,F0031,2001-12-20,176.66039
720,F0031,2001-12-21,170.49138
721,F0031,2001-12-22,164.4758
722,F0031,2001-12-23,158.62248
723,F0031,2001-12-24,152.95056
724,F0031,2001-12-25,147.47679
725,F0031,2001-12-26,142.21404
726,F0031,2001-12-27,137.16719
727,F0031,2001-12-28,132.33298
728,F0031,2001-12-29,127.78092
729,F0031,2001-12-30,123.498634
730,F0031,2001-12-31,119.23026
731,F0031,2002-01-01,115.0767
732,F0031,2002-01-02,111.231
733,F0031,2002-01-03,108.5209
734,F0031,2002-01-04,107.343544
735,F0031,2002-01-05,105.67462
736,F0031,2002-01-06,104.2872
737,F0031,2002-01-07,104.62705
738,F0031,2002-01-08,103.95008
739,F0031,2002-01-09,101.43612
740,F0031,2002-01-10,98.00653
741,F0031,2002-01-11,94.13869
742,F0031,2002-01-12,92.74685
743,F0031,2002-01-13,93.28683
744,F0031,2002-01-14,92.95167
745,F0031,2002-01-15,95.40282
746,F0031,2002-01-16,105.31047
747,F0031,2002-01-17,122.55915
748,F0031,2002-01-18,152.87369
749,F0031,2002-01-19,192.12503
750,F0031,2002-01-20,215.77194
751,F0031,2002-01-21,208.80139
752,F0031,2002-01-22,185.76729
753,F0031,2002-01-23,161.61516
754,F0031,2002-01-24,142.94672
755,F0031,2002-01-25,130.52715
756,F0031,2002-01-26,120.900856
757,F0031,2002-01-27,112.011986
758,F0031,2002-01-28,105.21619
759,F0031,2002-01-29,102.03505
760,F0031,2002-01-30,98.20193
761,F0031,2002-01-31,93.5454
762,F0031,2002-02-01,89.16435
763,F0031,2002-02-02,85.4829
764,F0031,2002-02-03,82.453804
765,F0031,2002-02-04,79.96498
766,F0031,2002-02-05,77.925446
767,F0031,2002-02-06,76.217476
768,F0031,2002-02-07,74.76342
769,F0031,2002-02-08,73.50973
770,F0031,2002-02-09,72.44372
771,F0031,2002-02-10,71.52819
772,F0031,2002-02-11,70.72186
773,F0031,2002-02-12,70.033585
774,F0031,2002-02-13,69.428604
775,F0031,2002-02-14,68.9335
