,station,time,dis
178,G5170,2000-06-27,241.1728
179,G5170,2000-06-28,271.88776
180,G5170,2000-06-29,265.6849
181,G5170,2000-06-30,677.09216
182,G5170,2000-07-01,1540.2334
183,G5170,2000-07-02,1246.6132
184,G5170,2000-07-03,797.7904
185,G5170,2000-07-04,538.4965
186,G5170,2000-07-05,391.574
187,G5170,2000-07-06,345.94843
188,G5170,2000-07-07,350.3514
189,G5170,2000-07-08,455.84384
190,G5170,2000-07-09,945.7272
191,G5170,2000-07-10,1013.44653
192,G5170,2000-07-11,629.83325
193,G5170,2000-07-12,412.50226
194,G5170,2000-07-13,665.6009
195,G5170,2000-07-14,957.62744
196,G5170,2000-07-15,691.53265
197,G5170,2000-07-16,1134.3115
198,G5170,2000-07-17,2269.4731
199,G5170,2000-07-18,2280.7573
200,G5170,2000-07-19,1426.0902
201,G5170,2000-07-20,779.57135
202,G5170,2000-07-21,491.50247
203,G5170,2000-07-22,401.33917
204,G5170,2000-07-23,419.53253
205,G5170,2000-07-24,414.7305
206,G5170,2000-07-25,453.39536
207,G5170,2000-07-26,528.36066
208,G5170,2000-07-27,497.34885
209,G5170,2000-07-28,623.15485
210,G5170,2000-07-29,861.7332
211,G5170,2000-07-30,1027.7927
212,G5170,2000-07-31,1419.9502
213,G5170,2000-08-01,1147.8071
214,G5170,2000-08-02,702.6755
215,G5170,2000-08-03,460.69803
216,G5170,2000-08-04,636.0258
217,G5170,2000-08-05,940.64905
218,G5170,2000-08-06,678.58704
219,G5170,2000-08-07,900.623
220,G5170,2000-08-08,1096.1136
221,G5170,2000-08-09,866.80066
222,G5170,2000-08-10,1314.4011
223,G5170,2000-08-11,1396.2546
224,G5170,2000-08-12,1609.5188
225,G5170,2000-08-13,1332.82
226,G5170,2000-08-14,884.68964
227,G5170,2000-08-15,769.03125
228,G5170,2000-08-16,677.7737
229,G5170,2000-08-17,616.1265
230,G5170,2000-08-18,1353.4115
231,G5170,2000-08-19,2233.2083
232,G5170,2000-08-20,2367.2275
233,G5170,2000-08-21,1729.9562
234,G5170,2000-08-22,1259.8956
235,G5170,2000-08-23,1648.6549
236,G5170,2000-08-24,2190.2747
237,G5170,2000-08-25,1680.4663
238,G5170,2000-08-26,2152.7825
239,G5170,2000-08-27,2517.4849
240,G5170,2000-08-28,1863.425
241,G5170,2000-08-29,2169.5388
242,G5170,2000-08-30,1709.9746
243,G5170,2000-08-31,1113.4565
244,G5170,2000-09-01,983.96985
245,G5170,2000-09-02,991.0434
246,G5170,2000-09-03,1523.7345
247,G5170,2000-09-04,1474.6259
248,G5170,2000-09-05,1725.0464
249,G5170,2000-09-06,1471.037
250,G5170,2000-09-07,1247.1053
251,G5170,2000-09-08,1109.3911
252,G5170,2000-09-09,773.7539
253,G5170,2000-09-10,607.56415
254,G5170,2000-09-11,563.9791
255,G5170,2000-09-12,489.568
256,G5170,2000-09-13,412.65207
257,G5170,2000-09-14,363.30643
258,G5170,2000-09-15,335.51785
259,G5170,2000-09-16,327.81052
260,G5170,2000-09-17,704.16644
261,G5170,2000-09-18,1062.9121
262,G5170,2000-09-19,740.6812
263,G5170,2000-09-20,508.77225
264,G5170,2000-09-21,390.0666
265,G5170,2000-09-22,346.3822
266,G5170,2000-09-23,965.5865
267,G5170,2000-09-24,2195.715
268,G5170,2000-09-25,2297.1394
269,G5170,2000-09-26,1507.9753
270,G5170,2000-09-27,869.301
271,G5170,2000-09-28,562.6648
272,G5170,2000-09-29,432.2612
273,G5170,2000-09-30,702.8656
274,G5170,2000-10-01,1142.2417
275,G5170,2000-10-02,1677.993
276,G5170,2000-10-03,2161.0486
277,G5170,2000-10-04,1482.696
278,G5170,2000-10-05,862.2356
279,G5170,2000-10-06,617.33746
280,G5170,2000-10-07,1183.8567
281,G5170,2000-10-08,1347.2637
282,G5170,2000-10-09,838.4128
283,G5170,2000-10-10,559.9226
284,G5170,2000-10-11,467.66367
285,G5170,2000-10-12,668.7162
286,G5170,2000-10-13,832.5592
287,G5170,2000-10-14,637.5377
288,G5170,2000-10-15,462.3675
289,G5170,2000-10-16,359.8455
290,G5170,2000-10-17,301.9407
291,G5170,2000-10-18,269.63693
292,G5170,2000-10-19,251.71523
293,G5170,2000-10-20,255.80293
294,G5170,2000-10-21,748.59875
295,G5170,2000-10-22,1106.8615
296,G5170,2000-10-23,739.59766
297,G5170,2000-10-24,935.1098
298,G5170,2000-10-25,1161.3425
299,G5170,2000-10-26,848.9535
300,G5170,2000-10-27,591.99524
301,G5170,2000-10-28,421.43073
302,G5170,2000-10-29,315.7782
303,G5170,2000-10-30,256.41367
304,G5170,2000-10-31,225.83955
305,G5170,2000-11-01,210.69272
306,G5170,2000-11-02,204.16766
307,G5170,2000-11-03,211.00923
308,G5170,2000-11-04,237.08661
309,G5170,2000-11-05,256.0169
310,G5170,2000-11-06,244.57793
311,G5170,2000-11-07,221.28877
312,G5170,2000-11-08,202.50574
313,G5170,2000-11-09,191.83778
314,G5170,2000-11-10,187.95995
315,G5170,2000-11-11,186.09724
316,G5170,2000-11-12,182.02649
317,G5170,2000-11-13,176.357
318,G5170,2000-11-14,171.17386
319,G5170,2000-11-15,167.19939
320,G5170,2000-11-16,164.31247
321,G5170,2000-11-17,162.28548
322,G5170,2000-11-18,160.94269
323,G5170,2000-11-19,159.70088
324,G5170,2000-11-20,160.17668
325,G5170,2000-11-21,169.28233
326,G5170,2000-11-22,189.15111
327,G5170,2000-11-23,201.72276
328,G5170,2000-11-24,195.93008
329,G5170,2000-11-25,185.31683
330,G5170,2000-11-26,180.27963
331,G5170,2000-11-27,176.86566
332,G5170,2000-11-28,172.10638
333,G5170,2000-11-29,166.60832
334,G5170,2000-11-30,160.37915
335,G5170,2000-12-01,153.87392
336,G5170,2000-12-02,149.00455
337,G5170,2000-12-03,146.99742
338,G5170,2000-12-04,145.3428
339,G5170,2000-12-05,142.30255
340,G5170,2000-12-06,138.79245
341,G5170,2000-12-07,135.64635
342,G5170,2000-12-08,132.96864
343,G5170,2000-12-09,130.62997
344,G5170,2000-12-10,128.62526
345,G5170,2000-12-11,127.05157
346,G5170,2000-12-12,126.58824
347,G5170,2000-12-13,130.21774
348,G5170,2000-12-14,139.50578
349,G5170,2000-12-15,146.35284
350,G5170,2000-12-16,146.48354
351,G5170,2000-12-17,144.0071
352,G5170,2000-12-18,140.22488
353,G5170,2000-12-19,135.08577
354,G5170,2000-12-20,130.31898
355,G5170,2000-12-21,127.36012
356,G5170,2000-12-22,125.57123
357,G5170,2000-12-23,123.47411
358,G5170,2000-12-24,120.88408
359,G5170,2000-12-25,118.34186
360,G5170,2000-12-26,116.19086
361,G5170,2000-12-27,114.423004
362,G5170,2000-12-28,112.83961
363,G5170,2000-12-29,111.34345
364,G5170,2000-12-30,109.95561
365,G5170,2000-12-31,108.66198
366,G5170,2001-01-01,107.48865
367,G5170,2001-01-02,106.41282
368,G5170,2001-01-03,105.3349
369,G5170,2001-01-04,104.26914
370,G5170,2001-01-05,103.24843
371,G5170,2001-01-06,102.30228
372,G5170,2001-01-07,101.51725
373,G5170,2001-01-08,101.60208
374,G5170,2001-01-09,103.11312
375,G5170,2001-01-10,104.80102
376,G5170,2001-01-11,105.00313
377,G5170,2001-01-12,103.53504
378,G5170,2001-01-13,101.37657
379,G5170,2001-01-14,99.749916
380,G5170,2001-01-15,100.05303
381,G5170,2001-01-16,102.78875
382,G5170,2001-01-17,105.11994
383,G5170,2001-01-18,104.29426
384,G5170,2001-01-19,101.16812
385,G5170,2001-01-20,97.73128
386,G5170,2001-01-21,94.932686
387,G5170,2001-01-22,92.85097
388,G5170,2001-01-23,91.41725
389,G5170,2001-01-24,90.88765
390,G5170,2001-01-25,93.42601
391,G5170,2001-01-26,106.63839
392,G5170,2001-01-27,145.65147
393,G5170,2001-01-28,202.26833
394,G5170,2001-01-29,231.6366
395,G5170,2001-01-30,217.56915
396,G5170,2001-01-31,181.26616
397,G5170,2001-02-01,148.43236
398,G5170,2001-02-02,127.453445
399,G5170,2001-02-03,115.276665
400,G5170,2001-02-04,106.8441
401,G5170,2001-02-05,99.98001
402,G5170,2001-02-06,94.52001
403,G5170,2001-02-07,90.51871
404,G5170,2001-02-08,87.74802
405,G5170,2001-02-09,85.992226
406,G5170,2001-02-10,88.02075
407,G5170,2001-02-11,101.86064
408,G5170,2001-02-12,120.97753
409,G5170,2001-02-13,127.56715
410,G5170,2001-02-14,121.37142
411,G5170,2001-02-15,110.49579
412,G5170,2001-02-16,100.36715
413,G5170,2001-02-17,92.92541
414,G5170,2001-02-18,88.13239
415,G5170,2001-02-19,85.01127
416,G5170,2001-02-20,82.74603
417,G5170,2001-02-21,80.98313
418,G5170,2001-02-22,79.5521
419,G5170,2001-02-23,78.39097
420,G5170,2001-02-24,77.44335
421,G5170,2001-02-25,76.621635
422,G5170,2001-02-26,75.951454
423,G5170,2001-02-27,75.3289
424,G5170,2001-02-28,74.66419
425,G5170,2001-03-01,73.9698
426,G5170,2001-03-02,73.29699
427,G5170,2001-03-03,72.72858
428,G5170,2001-03-04,72.21965
429,G5170,2001-03-05,71.760445
430,G5170,2001-03-06,71.31218
431,G5170,2001-03-07,70.902664
432,G5170,2001-03-08,70.61047
433,G5170,2001-03-09,71.48194
434,G5170,2001-03-10,78.566475
435,G5170,2001-03-11,93.59471
436,G5170,2001-03-12,104.02016
437,G5170,2001-03-13,102.655846
438,G5170,2001-03-14,94.84603
439,G5170,2001-03-15,86.37729
440,G5170,2001-03-16,79.722
441,G5170,2001-03-17,75.16402
442,G5170,2001-03-18,72.30242
443,G5170,2001-03-19,70.52021
444,G5170,2001-03-20,69.229454
445,G5170,2001-03-21,68.12661
446,G5170,2001-03-22,67.12917
447,G5170,2001-03-23,66.27888
448,G5170,2001-03-24,65.68643
449,G5170,2001-03-25,65.32971
450,G5170,2001-03-26,65.08566
451,G5170,2001-03-27,65.75124
452,G5170,2001-03-28,303.41797
453,G5170,2001-03-29,875.2949
454,G5170,2001-03-30,597.47284
455,G5170,2001-03-31,360.21912
456,G5170,2001-04-01,241.94685
457,G5170,2001-04-02,187.15506
458,G5170,2001-04-03,169.10115
459,G5170,2001-04-04,173.70311
460,G5170,2001-04-05,177.25992
461,G5170,2001-04-06,162.7447
462,G5170,2001-04-07,140.94983
463,G5170,2001-04-08,203.66959
464,G5170,2001-04-09,585.35895
465,G5170,2001-04-10,902.75854
466,G5170,2001-04-11,981.69293
467,G5170,2001-04-12,636.1909
468,G5170,2001-04-13,404.8031
469,G5170,2001-04-14,278.45905
470,G5170,2001-04-15,205.3104
471,G5170,2001-04-16,161.18896
472,G5170,2001-04-17,134.38727
473,G5170,2001-04-18,118.22081
474,G5170,2001-04-19,109.04342
475,G5170,2001-04-20,104.72256
476,G5170,2001-04-21,102.315674
477,G5170,2001-04-22,99.30745
478,G5170,2001-04-23,96.01709
479,G5170,2001-04-24,274.5042
480,G5170,2001-04-25,1393.6102
481,G5170,2001-04-26,1217.0548
482,G5170,2001-04-27,688.6335
483,G5170,2001-04-28,479.59564
484,G5170,2001-04-29,1046.7645
485,G5170,2001-04-30,1303.5114
486,G5170,2001-05-01,1567.8823
487,G5170,2001-05-02,1534.2356
488,G5170,2001-05-03,996.81946
489,G5170,2001-05-04,611.5258
490,G5170,2001-05-05,425.94968
491,G5170,2001-05-06,373.5363
492,G5170,2001-05-07,356.3234
493,G5170,2001-05-08,499.63278
494,G5170,2001-05-09,776.2431
495,G5170,2001-05-10,578.6394
496,G5170,2001-05-11,387.43906
497,G5170,2001-05-12,472.09326
498,G5170,2001-05-13,775.0892
499,G5170,2001-05-14,574.69165
500,G5170,2001-05-15,381.72458
501,G5170,2001-05-16,284.3228
502,G5170,2001-05-17,258.50314
503,G5170,2001-05-18,559.2893
504,G5170,2001-05-19,957.5297
505,G5170,2001-05-20,755.20996
506,G5170,2001-05-21,594.83905
507,G5170,2001-05-22,451.77335
508,G5170,2001-05-23,337.20316
509,G5170,2001-05-24,269.69135
510,G5170,2001-05-25,231.71211
511,G5170,2001-05-26,203.20975
512,G5170,2001-05-27,183.03708
513,G5170,2001-05-28,172.80103
514,G5170,2001-05-29,169.89107
515,G5170,2001-05-30,172.53903
516,G5170,2001-05-31,394.84943
517,G5170,2001-06-01,1240.2008
518,G5170,2001-06-02,1221.116
519,G5170,2001-06-03,1480.6173
520,G5170,2001-06-04,1316.3739
521,G5170,2001-06-05,804.3595
522,G5170,2001-06-06,529.67
523,G5170,2001-06-07,383.69803
524,G5170,2001-06-08,302.62692
525,G5170,2001-06-09,288.8559
526,G5170,2001-06-10,780.9174
527,G5170,2001-06-11,1398.6708
528,G5170,2001-06-12,1582.0602
529,G5170,2001-06-13,1266.7255
530,G5170,2001-06-14,805.435
531,G5170,2001-06-15,583.56604
532,G5170,2001-06-16,515.8521
533,G5170,2001-06-17,475.5023
534,G5170,2001-06-18,409.8873
535,G5170,2001-06-19,344.72305
536,G5170,2001-06-20,290.93304
537,G5170,2001-06-21,252.82135
538,G5170,2001-06-22,236.89122
539,G5170,2001-06-23,235.3469
540,G5170,2001-06-24,229.11465
541,G5170,2001-06-25,213.1974
542,G5170,2001-06-26,197.84804
543,G5170,2001-06-27,198.02025
544,G5170,2001-06-28,471.2132
545,G5170,2001-06-29,974.91473
546,G5170,2001-06-30,1297.6191
547,G5170,2001-07-01,1280.841
548,G5170,2001-07-02,1615.6559
549,G5170,2001-07-03,1961.1532
550,G5170,2001-07-04,1390.2501
551,G5170,2001-07-05,1343.8799
552,G5170,2001-07-06,1165.374
553,G5170,2001-07-07,692.4304
554,G5170,2001-07-08,436.78656
555,G5170,2001-07-09,315.98492
556,G5170,2001-07-10,259.21863
557,G5170,2001-07-11,231.06686
558,G5170,2001-07-12,231.47482
559,G5170,2001-07-13,563.579
560,G5170,2001-07-14,1665.8594
561,G5170,2001-07-15,2066.692
562,G5170,2001-07-16,1424.6525
563,G5170,2001-07-17,1236.3242
564,G5170,2001-07-18,1089.0676
565,G5170,2001-07-19,697.0764
566,G5170,2001-07-20,1021.6097
567,G5170,2001-07-21,1925.3416
568,G5170,2001-07-22,1564.3094
569,G5170,2001-07-23,1408.6522
570,G5170,2001-07-24,2004.7026
571,G5170,2001-07-25,1671.3801
572,G5170,2001-07-26,1747.3652
573,G5170,2001-07-27,1513.249
574,G5170,2001-07-28,1035.0555
575,G5170,2001-07-29,760.0807
576,G5170,2001-07-30,601.08655
577,G5170,2001-07-31,590.71027
578,G5170,2001-08-01,705.86884
579,G5170,2001-08-02,737.5244
580,G5170,2001-08-03,739.54614
581,G5170,2001-08-04,692.66223
582,G5170,2001-08-05,609.78973
583,G5170,2001-08-06,547.3635
584,G5170,2001-08-07,500.24234
585,G5170,2001-08-08,464.38443
586,G5170,2001-08-09,478.79758
587,G5170,2001-08-10,512.7212
588,G5170,2001-08-11,591.4944
589,G5170,2001-08-12,768.5278
590,G5170,2001-08-13,832.6537
591,G5170,2001-08-14,843.2995
592,G5170,2001-08-15,2334.6274
593,G5170,2001-08-16,3087.6914
594,G5170,2001-08-17,1937.1854
595,G5170,2001-08-18,1232.4402
596,G5170,2001-08-19,2275.4
597,G5170,2001-08-20,2971.5264
598,G5170,2001-08-21,2596.2124
599,G5170,2001-08-22,2364.9814
600,G5170,2001-08-23,1662.8732
601,G5170,2001-08-24,2056.6904
602,G5170,2001-08-25,2081.5923
603,G5170,2001-08-26,1421.3724
604,G5170,2001-08-27,1007.6818
605,G5170,2001-08-28,1493.7328
606,G5170,2001-08-29,1431.1385
607,G5170,2001-08-30,1006.3947
608,G5170,2001-08-31,1694.2758
609,G5170,2001-09-01,2567.0144
610,G5170,2001-09-02,1870.4542
611,G5170,2001-09-03,2225.5312
612,G5170,2001-09-04,2910.9133
613,G5170,2001-09-05,3047.7983
614,G5170,2001-09-06,2004.6917
615,G5170,2001-09-07,1241.3041
616,G5170,2001-09-08,980.7169
617,G5170,2001-09-09,1816.9744
618,G5170,2001-09-10,1603.6974
619,G5170,2001-09-11,967.44806
620,G5170,2001-09-12,666.06836
621,G5170,2001-09-13,520.6665
622,G5170,2001-09-14,443.96082
623,G5170,2001-09-15,401.58994
624,G5170,2001-09-16,377.96536
625,G5170,2001-09-17,363.30374
626,G5170,2001-09-18,352.1393
627,G5170,2001-09-19,343.14362
628,G5170,2001-09-20,337.414
629,G5170,2001-09-21,332.8196
630,G5170,2001-09-22,329.23407
631,G5170,2001-09-23,331.94907
632,G5170,2001-09-24,630.62537
633,G5170,2001-09-25,1512.3397
634,G5170,2001-09-26,1292.3049
635,G5170,2001-09-27,791.9613
636,G5170,2001-09-28,544.44977
637,G5170,2001-09-29,491.90842
638,G5170,2001-09-30,1135.7672
639,G5170,2001-10-01,1316.3853
640,G5170,2001-10-02,1040.8763
641,G5170,2001-10-03,1650.4164
642,G5170,2001-10-04,1483.6378
643,G5170,2001-10-05,939.9396
644,G5170,2001-10-06,653.58264
645,G5170,2001-10-07,504.65414
646,G5170,2001-10-08,432.02884
647,G5170,2001-10-09,446.4107
648,G5170,2001-10-10,509.49084
649,G5170,2001-10-11,1013.479
650,G5170,2001-10-12,1209.3759
651,G5170,2001-10-13,780.1066
652,G5170,2001-10-14,514.76227
653,G5170,2001-10-15,373.86823
654,G5170,2001-10-16,297.70282
655,G5170,2001-10-17,258.0658
656,G5170,2001-10-18,238.14983
657,G5170,2001-10-19,227.50053
658,G5170,2001-10-20,220.73569
659,G5170,2001-10-21,215.55475
660,G5170,2001-10-22,211.21338
661,G5170,2001-10-23,207.29826
662,G5170,2001-10-24,203.43198
663,G5170,2001-10-25,199.95096
664,G5170,2001-10-26,200.04611
665,G5170,2001-10-27,214.5829
666,G5170,2001-10-28,261.61258
667,G5170,2001-10-29,385.06482
668,G5170,2001-10-30,923.68646
669,G5170,2001-10-31,1184.1857
670,G5170,2001-11-01,822.68164
671,G5170,2001-11-02,598.77844
672,G5170,2001-11-03,482.4592
673,G5170,2001-11-04,426.72137
674,G5170,2001-11-05,422.9592
675,G5170,2001-11-06,397.4264
676,G5170,2001-11-07,350.19382
677,G5170,2001-11-08,311.548
678,G5170,2001-11-09,281.9147
679,G5170,2001-11-10,257.83942
680,G5170,2001-11-11,242.19334
681,G5170,2001-11-12,237.97679
682,G5170,2001-11-13,244.6716
683,G5170,2001-11-14,680.5349
684,G5170,2001-11-15,1327.3616
685,G5170,2001-11-16,1217.1023
686,G5170,2001-11-17,949.2862
687,G5170,2001-11-18,653.38214
688,G5170,2001-11-19,1101.7633
689,G5170,2001-11-20,2025.9133
690,G5170,2001-11-21,1921.5105
691,G5170,2001-11-22,1296.0402
692,G5170,2001-11-23,773.0992
693,G5170,2001-11-24,505.8819
694,G5170,2001-11-25,370.46735
695,G5170,2001-11-26,297.16928
696,G5170,2001-11-27,254.95634
697,G5170,2001-11-28,230.8695
698,G5170,2001-11-29,217.33986
699,G5170,2001-11-30,208.71521
700,G5170,2001-12-01,202.60638
701,G5170,2001-12-02,199.74933
702,G5170,2001-12-03,201.97948
703,G5170,2001-12-04,205.95888
704,G5170,2001-12-05,204.29799
705,G5170,2001-12-06,197.13136
706,G5170,2001-12-07,189.1649
707,G5170,2001-12-08,182.67258
708,G5170,2001-12-09,177.6757
709,G5170,2001-12-10,173.67738
710,G5170,2001-12-11,170.37848
711,G5170,2001-12-12,167.48581
712,G5170,2001-12-13,164.7985
713,G5170,2001-12-14,162.28151
714,G5170,2001-12-15,160.10788
715,G5170,2001-12-16,158.26675
716,G5170,2001-12-17,156.43051
717,G5170,2001-12-18,154.3662
718,G5170,2001-12-19,152.15298
719,G5170,2001-12-20,149.98146
720,G5170,2001-12-21,147.92625
721,G5170,2001-12-22,146.00113
722,G5170,2001-12-23,144.19226
723,G5170,2001-12-24,142.40314
724,G5170,2001-12-25,140.6047
725,G5170,2001-12-26,138.94392
726,G5170,2001-12-27,137.33891
727,G5170,2001-12-28,135.78896
728,G5170,2001-12-29,134.36095
729,G5170,2001-12-30,133.33698
730,G5170,2001-12-31,132.51903
731,G5170,2002-01-01,131.4212
732,G5170,2002-01-02,129.91158
733,G5170,2002-01-03,128.39404
734,G5170,2002-01-04,128.15736
735,G5170,2002-01-05,131.82425
736,G5170,2002-01-06,138.57648
737,G5170,2002-01-07,141.20909
738,G5170,2002-01-08,137.41896
739,G5170,2002-01-09,131.39171
740,G5170,2002-01-10,126.23179
741,G5170,2002-01-11,122.42583
742,G5170,2002-01-12,119.64115
743,G5170,2002-01-13,117.560265
744,G5170,2002-01-14,117.12197
745,G5170,2002-01-15,122.24971
746,G5170,2002-01-16,135.02666
747,G5170,2002-01-17,148.41745
748,G5170,2002-01-18,160.21278
749,G5170,2002-01-19,167.97136
750,G5170,2002-01-20,160.93365
751,G5170,2002-01-21,145.04677
752,G5170,2002-01-22,130.55713
753,G5170,2002-01-23,120.58888
754,G5170,2002-01-24,114.339165
755,G5170,2002-01-25,110.3863
756,G5170,2002-01-26,107.8266
757,G5170,2002-01-27,105.94024
758,G5170,2002-01-28,104.41278
759,G5170,2002-01-29,103.11178
760,G5170,2002-01-30,101.96086
761,G5170,2002-01-31,100.9942
762,G5170,2002-02-01,100.07535
763,G5170,2002-02-02,99.125755
764,G5170,2002-02-03,98.22481
765,G5170,2002-02-04,97.354485
766,G5170,2002-02-05,96.50647
767,G5170,2002-02-06,95.699
768,G5170,2002-02-07,94.88097
769,G5170,2002-02-08,94.05273
770,G5170,2002-02-09,93.24133
