,station,time,dis
0,G5198,2000-01-01,0.00065959536
1,G5198,2000-01-02,0.0005876713
2,G5198,2000-01-03,0.00055684056
3,G5198,2000-01-04,0.00054320577
4,G5198,2000-01-05,0.0005357316
5,G5198,2000-01-06,0.000519066
6,G5198,2000-01-07,0.0004994393
7,G5198,2000-01-08,0.0004773112
8,G5198,2000-01-09,0.00044425557
9,G5198,2000-01-10,0.00041004104
10,G5198,2000-01-11,0.00038258
11,G5198,2000-01-12,0.00036012896
12,G5198,2000-01-13,0.00034039942
13,G5198,2000-01-14,0.00032228703
14,G5198,2000-01-15,0.00030578134
15,G5198,2000-01-16,0.00029078824
16,G5198,2000-01-17,0.00027702
17,G5198,2000-01-18,0.0002643711
18,G5198,2000-01-19,0.000252706
19,G5198,2000-01-20,0.000242176
20,G5198,2000-01-21,0.00023255084
21,G5198,2000-01-22,0.00022328596
22,G5198,2000-01-23,0.00021862627
23,G5198,2000-01-24,0.00021328837
24,G5198,2000-01-25,0.00020661221
25,G5198,2000-01-26,0.00019993355
26,G5198,2000-01-27,0.0001924539
27,G5198,2000-01-28,0.00018507613
28,G5198,2000-01-29,0.00017803573
29,G5198,2000-01-30,0.00017133169
30,G5198,2000-01-31,0.00016494222
31,G5198,2000-02-01,0.00015884636
32,G5198,2000-02-02,0.00015302609
33,G5198,2000-02-03,0.00014746544
34,G5198,2000-02-04,0.00014214998
35,G5198,2000-02-05,0.0001370666
36,G5198,2000-02-06,0.00013220332
37,G5198,2000-02-07,0.00012754941
38,G5198,2000-02-08,0.00012309488
39,G5198,2000-02-09,0.00011883039
40,G5198,2000-02-10,0.0001147471
41,G5198,2000-02-11,0.000110836394
42,G5198,2000-02-12,0.00010708996
43,G5198,2000-02-13,0.00010349985
44,G5198,2000-02-14,0.00010005852
45,G5198,2000-02-15,9.675858e-05
46,G5198,2000-02-16,9.3593146e-05
47,G5198,2000-02-17,9.055567e-05
48,G5198,2000-02-18,8.763998e-05
49,G5198,2000-02-19,8.484012e-05
50,G5198,2000-02-20,8.215062e-05
51,G5198,2000-02-21,7.956631e-05
52,G5198,2000-02-22,7.708217e-05
53,G5198,2000-02-23,7.4693606e-05
54,G5198,2000-02-24,7.239617e-05
55,G5198,2000-02-25,7.018578e-05
56,G5198,2000-02-26,6.805848e-05
57,G5198,2000-02-27,6.601057e-05
58,G5198,2000-02-28,6.405469e-05
59,G5198,2000-02-29,6.216768e-05
60,G5198,2000-03-01,6.033813e-05
61,G5198,2000-03-02,5.868441e-05
62,G5198,2000-03-03,5.70673e-05
63,G5198,2000-03-04,5.542814e-05
64,G5198,2000-03-05,5.3840045e-05
65,G5198,2000-03-06,5.2307336e-05
66,G5198,2000-03-07,5.0828265e-05
67,G5198,2000-03-08,4.9400674e-05
68,G5198,2000-03-09,4.8022433e-05
69,G5198,2000-03-10,4.6691493e-05
70,G5198,2000-03-11,4.5405937e-05
71,G5198,2000-03-12,4.4163942e-05
72,G5198,2000-03-13,4.298446e-05
73,G5198,2000-03-14,4.1840558e-05
74,G5198,2000-03-15,4.071997e-05
75,G5198,2000-03-16,3.9641724e-05
76,G5198,2000-03-17,3.859747e-05
77,G5198,2000-03-18,3.7582508e-05
78,G5198,2000-03-19,3.6764257e-05
79,G5198,2000-03-20,3.5939014e-05
80,G5198,2000-03-21,3.5502446e-05
81,G5198,2000-03-22,3.537275e-05
82,G5198,2000-03-23,3.4816352e-05
83,G5198,2000-03-24,3.39674e-05
84,G5198,2000-03-25,3.3138298e-05
85,G5198,2000-03-26,3.2325093e-05
86,G5198,2000-03-27,3.161334e-05
87,G5198,2000-03-28,3.1280524e-05
88,G5198,2000-03-29,3.1255393e-05
89,G5198,2000-03-30,3.1452222e-05
90,G5198,2000-03-31,3.1486317e-05
91,G5198,2000-04-01,3.4197066e-05
92,G5198,2000-04-02,3.7627065e-05
93,G5198,2000-04-03,3.8318347e-05
94,G5198,2000-04-04,3.845512e-05
95,G5198,2000-04-05,3.8208982e-05
96,G5198,2000-04-06,3.8031692e-05
97,G5198,2000-04-07,3.7646445e-05
98,G5198,2000-04-08,3.8740563e-05
99,G5198,2000-04-09,4.9069844e-05
100,G5198,2000-04-10,6.0723953e-05
101,G5198,2000-04-11,7.0304464e-05
102,G5198,2000-04-12,7.61671e-05
103,G5198,2000-04-13,7.990293e-05
104,G5198,2000-04-14,8.264559e-05
105,G5198,2000-04-15,9.078552e-05
106,G5198,2000-04-16,9.530544e-05
107,G5198,2000-04-17,9.3012975e-05
108,G5198,2000-04-18,9.046966e-05
109,G5198,2000-04-19,8.806976e-05
110,G5198,2000-04-20,8.57134e-05
111,G5198,2000-04-21,8.337802e-05
112,G5198,2000-04-22,8.098343e-05
113,G5198,2000-04-23,7.8516605e-05
114,G5198,2000-04-24,7.60167e-05
115,G5198,2000-04-25,7.35395e-05
116,G5198,2000-04-26,7.113101e-05
117,G5198,2000-04-27,6.8940164e-05
118,G5198,2000-04-28,6.682563e-05
119,G5198,2000-04-29,6.4842614e-05
120,G5198,2000-04-30,6.3501364e-05
121,G5198,2000-05-01,6.2022904e-05
122,G5198,2000-05-02,6.0185783e-05
